Year,Month,Day,Date,Trade,Basis,Importer_KR,Importer_EN,Exporter_EN,Product_name_KR,Product_type_KR,Product_EN,Category,Origin_KR,Origin_EN,Export_country_KR,Export_country_EN
2021,8,23,2021-08-23,Import,Food import clearance (식품 통관),(주)온누리바이오생약,Onnuri Bio,LTD TEN-EXPORT,녹용,,Deer velvet,Velvet (unspecified),,,,
2021,8,23,2021-08-23,Import,Food import clearance (식품 통관),주식회사 비봉허브,Bibong Herb,PROVELCO CO-OPERATIVE LTD,녹용(건조),,Deer velvet (dried),Dried,,,,
2021,8,31,2021-08-31,Import,Food import clearance (식품 통관),(주)이룸제약법인,Ee Room Pharm.,"TIELING JIDA DEER PRODUCTS PROCESSING CO., LTD.",건조녹용,,Deer velvet (dried),Dried,,,,
2021,9,6,2021-09-06,Import,Food import clearance (식품 통관),(주)온누리바이오생약,Onnuri Bio,"TIELING JIDA DEER PRODUCTS PROCESSING CO., LTD.",녹용,,Deer velvet,Velvet (unspecified),,,,
2021,9,13,2021-09-13,Import,Food import clearance (식품 통관),향나바이오 주식회사,Hyangna Bio,"DALIAN F.T.Z MINGWEI INDUTRY TRADE CO.,LTD",녹용,,Deer velvet,Velvet (unspecified),,,,
2021,9,24,2021-09-24,Import,Food import clearance (식품 통관),화용제약,HwaYong Pharm.,"DALIAN F.T.Z MINGWEI INDUTRY TRADE CO.,LTD",녹용,,Deer velvet,Velvet (unspecified),,,,
2021,10,1,2021-10-01,Import,Food import clearance (식품 통관),케이앤씨(K&C),K&C,"XIFENG MINHE DEER PRODUCTS CO.,LTD",건조녹용,,Deer velvet (dried),Dried,,,,
2021,10,1,2021-10-01,Import,Food import clearance (식품 통관),우성생약(주),WooSung (Mr. Bang),"XIFENG MINHE DEER PRODUCTS CO.,LTD",녹용(건조),,Deer velvet (dried),Dried,,,,
2021,10,1,2021-10-01,Import,Food import clearance (식품 통관),유진통상,Yujin Trade,OOOEXPO PANT,건조녹용,,Deer velvet (dried),Dried,,,,
2021,10,19,2021-10-19,Import,Food import clearance (식품 통관),(주)케이앤씨디어트레이드,KNC Deertrade,PAREX INTERNATIONAL LTD,생녹용,,Deer velvet (frozen),Frozen,,,,
2021,10,25,2021-10-25,Import,Food import clearance (식품 통관),흥수녹용,Heungsoo Nogyong,KARYAKINA A.F,녹용(건조),,Deer velvet (dried),Dried,,,,
2021,11,2,2021-11-02,Import,Food import clearance (식품 통관),와이더블유 인터내셔날,YW International,OOO MARAL-ASOHRA,녹용,,Deer velvet,Velvet (unspecified),,,,
2021,11,5,2021-11-05,Import,Food import clearance (식품 통관),(주)대원알디티,DaeWon RTD,SPK ABAISKI,녹용(건조),,Deer velvet (dried),Dried,,,,
2021,11,5,2021-11-05,Import,Food import clearance (식품 통관),(주)온누리바이오생약,Onnuri Bio,"DALIAN F.T.Z MINGWEI INDUTRY TRADE CO.,LTD",녹용,,Deer velvet,Velvet (unspecified),,,,
2021,11,5,2021-11-05,Import,Food import clearance (식품 통관),(주)대흥제약,Daeheung Pharm,"OOO ""SEMINSKY""",녹용,,Deer velvet,Velvet (unspecified),,,,
2021,11,9,2021-11-09,Import,Food import clearance (식품 통관),케이앤씨(K&C),K&C,"XIFENG MINHE DEER PRODUCTS CO.,LTD",건조녹용,,Deer velvet (dried),Dried,,,,
2021,11,9,2021-11-09,Import,Food import clearance (식품 통관),비아텍주식회사,Bia Tech,LLC GEYA,녹용(건조),,Deer velvet (dried),Dried,,,,
2021,11,15,2021-11-15,Import,Food import clearance (식품 통관),명가녹용 주식회사,MyungGa (Mr.Lee in Daegu),OOO MARAL-ASOHRA,녹용,,Deer velvet,Velvet (unspecified),,,,
2021,11,22,2021-11-22,Import,Food import clearance (식품 통관),향나바이오 주식회사,Hyangna Bio,OOO MARAL-ASOHRA,녹용,,Deer velvet,Velvet (unspecified),,,,
2021,11,22,2021-11-22,Import,Food import clearance (식품 통관),일성식품,Ilseong Food,OOO MARAL-ASOHRA,녹용,,Deer velvet,Velvet (unspecified),,,,
2021,11,22,2021-11-22,Import,Food import clearance (식품 통관),와이더블유 인터내셔날,YW International,ROKLAND CORPORATION LIMITED,녹용,,Deer velvet,Velvet (unspecified),,,,
2021,11,22,2021-11-22,Import,Food import clearance (식품 통관),조은생약,JoEun Pharm ,"UIMON CO.,LTD",녹용,,Deer velvet,Velvet (unspecified),,,,
2021,11,24,2021-11-24,Import,Food import clearance (식품 통관),태안약업(주),Taeahn (Mr. Ahn),"UIMON CO.,LTD",녹용,,Deer velvet,Velvet (unspecified),,,,
2021,12,24,2021-12-24,Import,Food import clearance (식품 통관),(주)바이오닷,Bio Dot (Han Dong Herb),ALPINE DEER NZ LP,생녹용,,Deer velvet (frozen),Frozen,,,,
2021,12,24,2021-12-24,Import,Food import clearance (식품 통관),(주)우성생약,WooSung (Mr Bang) ,"XIFENG MINHE DEER PRODUCTS CO.,LTD",녹용(건조),,Deer velvet (dried),Dried,,,,
2021,12,28,2021-12-28,Import,Food import clearance (식품 통관),(주)이룸제약법인,Ee Room Pharm.,"TIELING JIDA DEER PRODUCTS PROCESSING CO., LTD.",건조녹용,,Deer velvet (dried),Dried,,,,
2022,1,11,2022-01-11,Import,Food import clearance (식품 통관),와이더블유 인터내셔날,YW International,ROKLAND CORPORATION LIMITED,생녹용(냉동),,Deer velvet (frozen),Frozen,,,,
2022,1,17,2022-01-17,Import,Food import clearance (식품 통관),(주)케이앤씨디어트레이드,KNC Deertrade,CK IMPORT EXPORT CO.(NZ) LTD,생녹용(냉동),생녹용(냉동),Deer velvet (frozen),Frozen,,,,
2022,1,17,2022-01-17,Import,Food import clearance (식품 통관),(주)케이앤씨디어트레이드,KNC Deertrade,CK IMPORT EXPORT CO.(NZ) LTD,생녹용(냉동),생녹용(냉동),Deer velvet (frozen),Frozen,,,,
2022,1,20,2022-01-20,Import,Food import clearance (식품 통관),(주)케이앤씨디어트레이드,KNC Deertrade,CK IMPORT EXPORT CO.(NZ) LTD,생녹용(냉동),생녹용(냉동),Deer velvet (frozen),Frozen,,,,
2022,1,24,2022-01-24,Import,Food import clearance (식품 통관),일성식품,Ilseong Food,"TIELING JIDA DEER PRODUCTS PROCESSING CO., LTD.",녹용,녹용(건조),Deer velvet (dried),Dried,,,,
2022,1,25,2022-01-25,Import,Food import clearance (식품 통관),주식회사 이룡제약,Eryong Pharm.,PROVELCO CO OPERATIVE LTD,녹용,녹용(냉동),Deer velvet (frozen),Frozen,,,,
2022,1,26,2022-01-26,Import,Food import clearance (식품 통관),(주)바이오닷,Bio Dot (Han Dong Herb),PROVELCO CO OPERATIVE LTD,생녹용,생녹용(냉동),Deer velvet (frozen),Frozen,,,,
2022,1,27,2022-01-27,Import,Food import clearance (식품 통관),명가녹용 주식회사,MyungGa (Mr.Lee in Daegu),PROVELCO CO OPERATIVE LTD,생녹용,생녹용(냉동),Deer velvet (frozen),Frozen,,,,
2022,2,3,2022-02-03,Import,Food import clearance (식품 통관),화용제약,HwaYong Pharm.,"TIELING JIDA DEER PRODUCTS PROCESSING CO., LTD.",녹용,녹용(건조),Deer velvet (dried),Dried,,,,
2022,2,10,2022-02-10,Import,Food import clearance (식품 통관),명가녹용 주식회사,MyungGa (Mr.Lee in Daegu),PROVELCO CO OPERATIVE LTD,녹용,녹용(건조),Deer velvet (dried),Dried,,,,
2022,2,15,2022-02-15,Import,Food import clearance (식품 통관),향나바이오 주식회사,Hyangna Bio,STREAMLANDS EXPORTS NZ LTD,녹용,녹용(건조),Deer velvet (dried),Dried,,,,
2022,2,16,2022-02-16,Import,Food import clearance (식품 통관),비아텍주식회사,Bia Tech,LLC GEYA,녹용(건조),녹용(건조),Deer velvet (dried),Dried,,,,
2022,2,21,2022-02-21,Import,Food import clearance (식품 통관),주식회사 비봉허브,Bibong Herb,PROVELCO CO OPERATIVE LTD,녹용(건조),녹용(건조),Deer velvet (dried),Dried,,,,
2022,3,10,2022-03-10,Import,Food import clearance (식품 통관),일성식품,Ilseong Food,"TIELING JIDA DEER PRODUCTS PROCESSING CO., LTD.",녹용,녹용(건조),Deer velvet (dried),Dried,,,,
2022,3,15,2022-03-15,Import,Food import clearance (식품 통관),(주)케이앤씨디어트레이드,KNC Deertrade,PAREX INTERNATIONAL LTD,생녹용(냉동),생녹용(냉동),Deer velvet (frozen),Frozen,,,,
2022,3,18,2022-03-18,Import,Food import clearance (식품 통관),(주)한국인삼공사,KGC,PGG WRIGHTSON LTD-VELVET,건조녹용,녹용(건조),Deer velvet (dried),Dried,,,,
2022,4,1,2022-04-01,Import,Food import clearance (식품 통관),(주)한국인삼공사,KGC,PAREX INTERNATIONAL LTD,건조녹용,녹용(건조),Deer velvet (dried),Dried,,,,
2022,4,1,2022-04-01,Import,Food import clearance (식품 통관),향나바이오 주식회사,Hyangna Bio,ANZ FOOD TRADING CO,녹용,녹용(건조),Deer velvet (dried),Dried,,,,
2022,4,6,2022-04-06,Import,Food import clearance (식품 통관),(주)한국인삼공사,KGC,PGG WRIGHTSON LTD-VELVET,건조녹용,녹용(건조),Deer velvet (dried),Dried,,,,
2022,4,6,2022-04-06,Import,Food import clearance (식품 통관),케이앤씨(K&C),K&C,"XIFENG MINHE DEER PRODUCTS CO.,LTD",건조녹용,녹용(건조),Deer velvet (dried),Dried,,,,
2022,4,6,2022-04-06,Import,Food import clearance (식품 통관),(주)이룸제약법인,Ee Room Pharm.,"TIELING JIDA DEER PRODUCTS PROCESSING CO., LTD.",건조녹용,녹용(건조),Deer velvet (dried),Dried,,,,
2022,4,12,2022-04-12,Import,Food import clearance (식품 통관),(주)케이앤씨디어트레이드,KNC Deertrade,CK IMPORT EXPORT CO.(NZ) LTD,생녹용(냉동),생녹용(냉동),Deer velvet (frozen),Frozen,,,,
2022,4,18,2022-04-18,Import,Food import clearance (식품 통관),(주)천호엔케어,Chunho N Care,STREAMLANDS EXPORTS NZ LTD,건조녹용,녹용(건조),Deer velvet (dried),Dried,,,,
2022,4,18,2022-04-18,Import,Food import clearance (식품 통관),(주)한국인삼공사,KGC,PAREX INTERNATIONAL LTD,건조녹용,녹용(건조),Deer velvet (dried),Dried,,,,
2022,4,18,2022-04-18,Import,Food import clearance (식품 통관),(주)온누리바이오생약,Onnuri Bio,"TIELING JIDA DEER PRODUCTS PROCESSING CO., LTD.",녹용,녹용(건조),Deer velvet (dried),Dried,,,,
2022,4,25,2022-04-25,Import,Food import clearance (식품 통관),한선트레이딩 주식회사,Hansun Trading,"TIELING JIDA DEER PRODUCTS PROCESSING CO., LTD.",건조녹용,녹용(건조),Deer velvet (dried),Dried,,,,
2022,5,9,2022-05-09,Import,Food import clearance (식품 통관),(주)한국인삼공사,KGC,PGG WRIGHTSON LTD-VELVET,녹용(건조),녹용(건조),Deer velvet (dried),Dried,,,,
2022,5,9,2022-05-09,Import,Food import clearance (식품 통관),주식회사 비봉허브,Bibong Herb,STREAMLANDS EXPORTS NZ LTD,녹용(건조),녹용(건조),Deer velvet (dried),Dried,,,,
2022,5,9,2022-05-09,Import,Food import clearance (식품 통관),하랑무약,Harang Muyak,"TIELING JIDA DEER PRODUCTS PROCESSING CO., LTD.",녹용(건조),녹용(건조),Deer velvet (dried),Dried,,,,
2022,5,9,2022-05-09,Import,Food import clearance (식품 통관),(주)용보제약,YongBo (Mr. Woljin Kim),"XIFENG MINHE DEER PRODUCTS CO.,LTD",녹용(건조),녹용(건조),Deer velvet (dried),Dried,,,,
2022,5,9,2022-05-09,Import,Food import clearance (식품 통관),(주)우성생약,WooSung (Mr Bang) ,"XIFENG MINHE DEER PRODUCTS CO.,LTD",녹용(건조),녹용(건조),Deer velvet (dried),Dried,,,,
2022,5,11,2022-05-11,Import,Food import clearance (식품 통관),(주)케이앤씨디어트레이드,KNC Deertrade,YIK LUNG TONG(NZ) INTERNAIONAL LIMITED,생녹용,생녹용(냉동),Deer velvet (frozen),Frozen,,,,
2022,5,11,2022-05-11,Import,Food import clearance (식품 통관),와이더블유 인터내셔날,YW International,TASMAN VELVETPROCESSORS LTD,냉동녹용,생녹용(냉동),Deer velvet (frozen),Frozen,,,,
2022,5,19,2022-05-19,Import,Food import clearance (식품 통관),(주)시원생약,Siwon Pharmaceutical,ALPINE DEER NZLP,생녹용,생녹용(냉동),Deer velvet (frozen),Frozen,,,,
2022,6,7,2022-06-07,Import,Food import clearance (식품 통관),(주)한국인삼공사,KGC,PAREX INTERNATIONAL LTD,건조녹용,녹용(건조),Deer velvet (dried),Dried,,,,
2022,6,15,2022-06-15,Import,Food import clearance (식품 통관),(주)이룸제약법인,Ee Room Pharm.,"TIELING JIDA DEER PRODUCTS PROCESSING CO., LTD.",건조녹용,녹용(건조),Deer velvet (dried),Dried,,,,
2022,6,22,2022-06-22,Import,Food import clearance (식품 통관),화용제약,HwaYong Pharm.,STREAMLANDS EXPORTS NZ LTD,생녹용(냉동),생녹용(냉동),Deer velvet (frozen),Frozen,,,,
2022,6,30,2022-06-30,Import,Food import clearance (식품 통관),주식회사 한방인 농업법인회사,Hanbangin,"TIELING JIDA DEER PRODUCTS PROCESSING CO., LTD.",건조녹용,녹용(건조),Deer velvet (dried),Dried,,,,
2022,6,30,2022-06-30,Import,Food import clearance (식품 통관),(주)한국인삼공사,KGC,PGG WRIGHTSON LTD-VELVET,녹용(건조),녹용(건조),Deer velvet (dried),Dried,,,,
2022,7,5,2022-07-05,Import,Food import clearance (식품 통관),와이더블유 인터내셔날,YW International,TASMAN VELVETPROCESSORS LTD,냉동녹용,생녹용(냉동),Deer velvet (frozen),Frozen,,,,
2022,7,7,2022-07-07,Import,Food import clearance (식품 통관),(주)케이앤씨디어트레이드,KNC Deertrade,CK IMPORT EXPORT CO.(NZ) LTD,생녹용(냉동),생녹용(냉동),Deer velvet (frozen),Frozen,,,,
2022,7,12,2022-07-12,Import,Food import clearance (식품 통관),(주)한국인삼공사,KGC,PGG WRIGHTSON LTD-VELVET,녹용(건조),녹용(건조),Deer velvet (dried),Dried,,,,
2022,7,29,2022-07-29,Import,Food import clearance (식품 통관),(주)한국인삼공사,KGC,PAREX INTERNATIONAL LTD,녹용(건조),녹용(건조),Deer velvet (dried),Dried,,,,
2022,8,4,2022-08-04,Import,Food import clearance (식품 통관),(주)온누리바이오생약,Onnuri Bio,PROVELCO CO OPERATIVE LTD,녹용,녹용(냉동),Deer velvet (frozen),Frozen,,,,
2022,8,5,2022-08-05,Import,Food import clearance (식품 통관),유진통상,Yujin Trade,"DALIAN CHANG LU DEER INDUSTRY CO., LTD",건조녹용,녹용(건조),Deer velvet (dried),Dried,,,,
2022,8,8,2022-08-08,Import,Food import clearance (식품 통관),주식회사 이룡제약,Eryong Pharm.,STREAMLANDS EXPORTS NZ LTD,녹용,녹용(건조),Deer velvet (dried),Dried,,,,
2022,8,24,2022-08-24,Import,Food import clearance (식품 통관),(주)한국인삼공사,KGC,PGG WRIGHTSON LTD-VELVET,녹용(건조),녹용(건조),Deer velvet (dried),Dried,,,,
2022,8,29,2022-08-29,Import,Food import clearance (식품 통관),주식회사 비봉허브,Bibong Herb,PROVELCO CO OPERATIVE LTD,녹용,녹용(건조),Deer velvet (dried),Dried,,,,
2022,9,2,2022-09-02,Import,Food import clearance (식품 통관),(주)한국인삼공사,KGC,PAREX INTERNATIONAL LTD,녹용(건조),녹용(건조),Deer velvet (dried),Dried,,,,
2022,9,15,2022-09-15,Import,Food import clearance (식품 통관),와이더블유 인터내셔날,YW International,ROKLAND CORPORATION LIMITED,냉동녹용,생녹용(냉동),Deer velvet (frozen),Frozen,,,,
2022,9,23,2022-09-23,Import,Food import clearance (식품 통관),(주)한국인삼공사,KGC,PAREX INTERNATIONAL LTD,녹용(건조),녹용(건조),Deer velvet (dried),Dried,,,,
2022,10,4,2022-10-04,Import,Food import clearance (식품 통관),(주)한국인삼공사,KGC,PGG WRIGHTSON LTD-VELVET,녹용(건조),녹용(건조),Deer velvet (dried),Dried,,,,
2022,10,18,2022-10-18,Import,Food import clearance (식품 통관),(주)한국인삼공사,KGC,PAREX INTERNATIONAL LTD,녹용(건조),녹용(건조),Deer velvet (dried),Dried,뉴질랜드,New Zealand,뉴질랜드,New Zealand
2022,10,26,2022-10-26,Import,Food import clearance (식품 통관),주식회사 이룡제약,Eryong Pharm.,"XIFENG COUNTRY TIANYU LOCAL PRODUCT OF PANAX AND PILOSE PROCESSING CO., LTD",녹용,녹용(건조),Deer velvet (dried),Dried,뉴질랜드,New Zealand,중국,China
2022,11,3,2022-11-03,Import,Food import clearance (식품 통관),(주)대원알디티,DaeWon RTD,SPK ABAISKI,녹용(건조),녹용(건조),Deer velvet (dried),Dried,러시아,Russia,러시아,Russia
2022,11,3,2022-11-03,Import,Food import clearance (식품 통관),삼보제약,SamBo (Mr. Kang in Busan),UB BIO LIMITED,녹용(건조),녹용(건조),Deer velvet (dried),Dried,뉴질랜드,New Zealand,뉴질랜드,New Zealand
2022,11,21,2022-11-21,Import,Food import clearance (식품 통관),(주)온누리바이오생약,Onnuri Bio,"TIELING JIDA DEER PRODUCTS PROCESSING CO., LTD.",녹용,녹용(건조),Deer velvet (dried),Dried,뉴질랜드,New Zealand,중국,China
2022,11,21,2022-11-21,Import,Food import clearance (식품 통관),주식회사 이룡제약,Eryong Pharm.,"TIELING JIDA DEER PRODUCTS PROCESSING CO., LTD.",녹용,녹용(건조),Deer velvet (dried),Dried,뉴질랜드,New Zealand,중국,China
2022,12,7,2022-12-07,Import,Food import clearance (식품 통관),조은생약,JoEun Pharm ,"UIMON CO.,LTD",녹용,녹용(건조),Deer velvet (dried),Dried,러시아,Russia,러시아,Russia
2022,12,13,2022-12-13,Import,Food import clearance (식품 통관),(주)바이오닷,Bio Dot (Han Dong Herb),CK IMPORT EXPORT CO.(NZ) LTD,생녹용(냉동),생녹용(냉동),Deer velvet (frozen),Frozen,뉴질랜드,New Zealand,뉴질랜드,New Zealand
2022,12,13,2022-12-13,Import,Food import clearance (식품 통관),화용제약,HwaYong Pharm.,STREAMLANDS EXPORTS NZ LTD,생녹용(냉동),생녹용(냉동),Deer velvet (frozen),Frozen,뉴질랜드,New Zealand,뉴질랜드,New Zealand
2022,12,13,2022-12-13,Import,Food import clearance (식품 통관),일성식품,Ilseong Food,"DALIAN F.T.Z MINGWEI INDUSTRY TRADE CO.,LTD",녹용,녹용(건조),Deer velvet (dried),Dried,뉴질랜드,New Zealand,중국,China
2022,12,15,2022-12-15,Import,Food import clearance (식품 통관),(주)케이앤씨디어트레이드,KNC Deertrade,CK IMPORT EXPORT CO.(NZ) LTD,생녹용(냉동),생녹용(냉동),Deer velvet (frozen),Frozen,뉴질랜드,New Zealand,뉴질랜드,New Zealand
2022,12,21,2022-12-21,Import,Food import clearance (식품 통관),유진통상,Yujin Trade,OOOEXPO PANT,건조녹용,녹용(건조),Deer velvet (dried),Dried,러시아,Russia,러시아,Russia
2022,12,21,2022-12-21,Import,Food import clearance (식품 통관),유진통상,Yujin Trade,"DALIAN CHANG LU DEER INDUSTRY CO., LTD",건조녹용,녹용(건조),Deer velvet (dried),Dried,뉴질랜드,New Zealand,중국,China
2022,12,21,2022-12-21,Import,Food import clearance (식품 통관),(주)온누리바이오생약,Onnuri Bio,PROVELCO CO OPERATIVE LTD,녹용,녹용(냉동),Deer velvet (frozen),Frozen,뉴질랜드,New Zealand,뉴질랜드,New Zealand
2023,1,3,2023-01-03,Import,Food import clearance (식품 통관),화용제약,HwaYong Pharm.,STREAMLANDS EXPORTS NZ LTD,생녹용(냉동),생녹용(냉동),Deer velvet (frozen),Frozen,뉴질랜드,New Zealand,뉴질랜드,New Zealand
2023,1,10,2023-01-10,Import,Food import clearance (식품 통관),와이더블유 인터내셔날,YW International,TASMAN VELVETPROCESSORS LTD,냉동녹용,생녹용(냉동),Deer velvet (frozen),Frozen,뉴질랜드,New Zealand,뉴질랜드,New Zealand
2023,1,17,2023-01-17,Import,Food import clearance (식품 통관),(주)이룸제약법인,Ee Room Pharm.,"TIELING JIDA DEER PRODUCTS PROCESSING CO., LTD.",건조녹용,녹용(건조),Deer velvet (dried),Dried,뉴질랜드,New Zealand,중국,China
2023,1,25,2023-01-25,Import,Food import clearance (식품 통관),(주)한국인삼공사,KGC,PAREX INTERNATIONAL LTD,녹용(건조),녹용(건조),Deer velvet (dried),Dried,뉴질랜드,New Zealand,뉴질랜드,New Zealand
2023,1,25,2023-01-25,Import,Food import clearance (식품 통관),(주)이룸제약법인,Ee Room Pharm.,"TIELING JIDA DEER PRODUCTS PROCESSING CO., LTD.",건조녹용,녹용(건조),Deer velvet (dried),Dried,뉴질랜드,New Zealand,중국,China
2023,1,31,2023-01-31,Import,Food import clearance (식품 통관),(주)케이앤씨디어트레이드,KNC Deertrade,TSENGS ENTERPRISES (N.Z.) LIMITED,생녹용(냉동),생녹용(냉동),Deer velvet (frozen),Frozen,뉴질랜드,New Zealand,뉴질랜드,New Zealand
2023,2,3,2023-02-03,Import,Food import clearance (식품 통관),(주)한국인삼공사,KGC,PGG WRIGHTSON LTD-VELVET,건조녹용,녹용(건조),Deer velvet (dried),Dried,뉴질랜드,New Zealand,뉴질랜드,New Zealand
2023,2,3,2023-02-03,Import,Food import clearance (식품 통관),흥수녹용,Heungsoo Nogyong,KARYAKINA A.F,녹용(건조),녹용(건조),Deer velvet (dried),Dried,러시아,Russia,러시아,Russia
2023,2,8,2023-02-08,Import,Food import clearance (식품 통관),와이더블유 인터내셔날,YW International,TASMAN VELVETPROCESSORS LTD,냉동녹용,생녹용(냉동),Deer velvet (frozen),Frozen,뉴질랜드,New Zealand,뉴질랜드,New Zealand
2023,2,17,2023-02-17,Import,Food import clearance (식품 통관),(주)한국인삼공사,KGC,PAREX INTERNATIONAL LTD,녹용(건조),녹용(건조),Deer velvet (dried),Dried,뉴질랜드,New Zealand,뉴질랜드,New Zealand
2023,2,28,2023-02-28,Import,Food import clearance (식품 통관),와이더블유 인터내셔날,YW International,ROKLAND CORPORATION LIMITED,냉동녹용,생녹용(냉동),Deer velvet (frozen),Frozen,뉴질랜드,New Zealand,뉴질랜드,New Zealand
2023,2,28,2023-02-28,Import,Food import clearance (식품 통관),(주)한국인삼공사,KGC,PGG WRIGHTSON LTD-VELVET,건조녹용,녹용(건조),Deer velvet (dried),Dried,뉴질랜드,New Zealand,뉴질랜드,New Zealand
2023,2,28,2023-02-28,Import,Food import clearance (식품 통관),화용제약,HwaYong Pharm.,STREAMLANDS EXPORTS NZ LTD,생녹용(냉동),생녹용(냉동),Deer velvet (frozen),Frozen,뉴질랜드,New Zealand,뉴질랜드,New Zealand
2023,3,7,2023-03-07,Import,Food import clearance (식품 통관),와이더블유 인터내셔날,YW International,PAREX INTERNATIONAL LTD,냉동녹용,생녹용(냉동),Deer velvet (frozen),Frozen,뉴질랜드,New Zealand,뉴질랜드,New Zealand
2023,3,13,2023-03-13,Import,Food import clearance (식품 통관),(주)온누리바이오생약,Onnuri Bio,LTD TEN-EXPORT,녹용,녹용(건조),Deer velvet (dried),Dried,러시아,Russia,러시아,Russia
